Phone_ID,Brand,RAM_GB,Storage_GB,Screen_Size,Price_USD,Battery_mAh,OS,Rating,Quantity_Sold,Sales_Revenue,Profit,Location,month,year
1751,Apple,12,64,5.88,442,,Android,3.4,55,24310,6077.5,Ahmedabad,January,2024
1752,Samsung,8,128,7.32,799,3567,Android,4.1,80,63920,15980,Jaipur,June,2022
1753,Xiaomi,16,64,5.16,702,5179,Android,4.7,246,172692,43173,Patna,March,2021
1754,Apple,6,128,6.37,803,5019,Android,3.1,281,225643,56410.75,Bhopal,August,2024
1755,Apple,8,1024,6.48,502,5320,Android,4.8,345,173190,43297.5,Surat,February,2022
1756,Xiaomi,4,512,6.63,,4646,Android,4.3,463,200942,50235.5,Chandigarh,July,2023
1757,Google,6,256,5.64,1261,5531,Android,4.2,374,471614,117903.5,Bhopal,January,2023
1758,Huawei,16,64,5.91,338,5597,iOS,4.3,184,62192,15548,Patna,August,2024
1759,Apple,16,1024,7.11,,3356,Android,3.6,62,24428,6107,Pune,August,2024
1760,OnePlus,4,512,5.49,846,4656,Android,3.8,53,44838,11209.5,Pune,June,2021
1761,Apple,4,1024,7.07,,5280,Android,4.6,227,45400,11350,Bhopal,May,2023
1762,Huawei,6,64,6.41,760,3035,Android,3.6,283,215080,53770,Kolkata,October,2023
1763,Google,12,256,6.91,1319,5460,iOS,3.9,308,406252,101563,Delhi,March,2023
1764,Google,4,1024,6.78,912,4027,Android,3,189,172368,43092,Chandigarh,July,2024
1765,OnePlus,12,128,5.52,612,5091,iOS,4.5,114,69768,17442,Thiruvananthapuram,September,2022
1766,Apple,8,512,6.42,737,5615,Android,3.8,332,244684,61171,Lucknow,November,2021
1767,Google,16,1024,7.17,628,5787,Android,4.1,412,258736,64684,Pune,February,2020
1768,Huawei,12,512,6.08,434,3113,Android,3.2,355,154070,38517.5,Surat,July,2022
1769,Xiaomi,16,128,7.42,548,4772,Android,5,254,139192,34798,Ahmedabad,April,2022
1770,Samsung,12,256,6.13,595,5444,Android,3.6,66,39270,,Pune,May,2020
1771,Samsung,8,256,5.36,615,4197,iOS,4.3,249,153135,38283.75,Coimbatore,January,2021
1772,Samsung,4,128,5.97,1115,4278,Android,4.2,81,90315,22578.75,Surat,October,2020
1773,Apple,8,512,7.38,1274,3465,Android,4.6,261,332514,83128.5,Chandigarh,August,2024
1774,OnePlus,4,1024,5.8,280,4487,Android,3.6,484,135520,33880,Pune,February,2023
1775,Google,4,128,7.17,235,3846,iOS,4.5,322,,18917.5,Patna,May,2022
1776,Xiaomi,16,64,7.2,1290,3501,Android,3.8,339,437310,109327.5,Nagpur,March,2020
1777,Huawei,8,512,5.88,840,3440,Android,3.8,340,285600,71400,Vijayawada,June,2020
1778,Xiaomi,12,256,5.21,1081,5116,Android,4.3,283,305923,76480.75,Nagpur,October,2023
1779,Huawei,8,128,6.81,956,3325,Android,4.6,457,436892,109223,Nagpur,May,2024
1780,Apple,16,256,5.78,822,4765,Android,4.3,231,189882,47470.5,Hyderabad,January,2022
1781,Samsung,4,512,6.96,667,3066,Android,4.8,195,130065,32516.25,Patna,July,2022
1782,Apple,16,256,6.11,1365,3303,Android,3.6,99,135135,33783.75,Jaipur,February,2022
1783,OnePlus,6,128,6.21,555,3971,Android,4.8,479,265845,66461.25,Bangalore,June,2020
1784,OnePlus,6,512,6.94,908,3483,Android,3.3,481,436748,109187,Vijayawada,September,2024
1785,Huawei,12,64,5.96,1219,3928,Android,4.3,152,185288,46322,Lucknow,June,2021
1786,Google,16,128,6.11,1101,4440,iOS,4.1,82,90282,22570.5,Bangalore,June,2021
1787,Google,12,1024,5.94,872,3148,Android,4,138,120336,30084,Patna,June,2024
1788,Huawei,12,128,5.92,638,5631,Android,3.6,460,293480,73370,Chennai,August,2024
1789,OnePlus,6,512,6.31,730,5295,Android,4,434,316820,79205,Pune,April,2023
1790,OnePlus,12,128,7.02,326,4124,iOS,3.3,390,127140,31785,Bangalore,December,2024
1791,OnePlus,6,64,5.9,404,5749,Android,3.7,364,147056,36764,Coimbatore,December,2022
1792,Apple,4,64,6.31,228,3095,Android,3.2,290,66120,16530,Bhopal,November,2021
1793,OnePlus,16,1024,6.68,644,,iOS,4.1,315,202860,50715,Hyderabad,June,2021
1794,Xiaomi,12,256,5.67,,5369,Android,3.2,272,316880,79220,Indore,March,2022
1795,Samsung,6,512,5.69,663,3528,Android,3.3,285,188955,47238.75,Kolkata,December,2021
1796,OnePlus,8,512,7.33,350,5310,Android,3.2,202,70700,17675,Mumbai,December,2022
1797,Huawei,12,256,6.81,439,4642,Android,3.8,106,46534,11633.5,Chennai,May,2021
1798,Samsung,4,64,6.44,465,,Android,4.7,371,172515,43128.75,Bhopal,November,2023
1799,Apple,4,64,6.62,1328,4663,iOS,4.8,424,563072,140768,Bangalore,September,2023
1800,Huawei,8,128,5.07,1112,5341,Android,3.1,161,179032,44758,Jaipur,May,2021
1801,Samsung,6,1024,6.55,696,4631,Android,4.3,64,44544,11136,Coimbatore,July,2020
1802,Huawei,12,1024,6.27,884,5442,Android,4.4,461,407524,101881,Patna,September,2021
1803,Apple,6,1024,6.36,357,5560,iOS,4.1,318,113526,28381.5,Bangalore,September,2021
1804,Xiaomi,4,128,5.9,371,5968,Android,4.3,163,60473,15118.25,Coimbatore,June,2022
1805,Apple,6,1024,5.2,693,3809,iOS,3.5,301,208593,52148.25,Chandigarh,May,2024
1806,Apple,4,256,5.48,1169,5967,Android,4,423,494487,123621.75,Delhi,September,2024
1807,Huawei,6,128,7.38,875,3692,Android,3.8,191,167125,41781.25,Ahmedabad,July,2022
1808,Google,8,256,6.02,858,3234,Android,3.2,163,,34963.5,Thiruvananthapuram,August,2020
1809,OnePlus,16,128,6.17,,3951,Android,4.3,499,549898,137474.5,Pune,March,2023
1810,OnePlus,8,1024,5.13,865,4854,Android,4,339,293235,73308.75,Bangalore,December,2022
1811,Xiaomi,8,256,5.09,566,4360,Android,3.6,406,229796,57449,Delhi,January,2024
1812,Xiaomi,16,256,6.79,749,4031,iOS,3.9,74,55426,13856.5,Vijayawada,January,2023
1813,OnePlus,16,256,6.35,842,4466,iOS,4.6,417,351114,87778.5,Thiruvananthapuram,April,2023
1814,Google,12,128,6.27,454,4964,Android,4.6,359,162986,40746.5,Chandigarh,April,2021
1815,OnePlus,12,512,5.61,,3538,iOS,4.3,304,123728,30932,Bangalore,February,2021
1816,Google,8,1024,6.86,649,3819,Android,3.9,317,205733,51433.25,Nagpur,October,2023
1817,Xiaomi,8,256,5.42,294,4681,iOS,4.2,175,51450,12862.5,Ahmedabad,November,2021
1818,Samsung,4,512,5.47,1038,3271,iOS,3.8,442,458796,114699,Kolkata,April,2023
1819,Huawei,4,1024,6.15,677,4028,iOS,3.3,299,202423,50605.75,Nagpur,September,2020
1820,Xiaomi,12,1024,5.72,882,4922,Android,3.8,336,296352,74088,Ahmedabad,May,2024
1821,Xiaomi,12,256,5.62,961,4242,Android,4.1,383,,92015.75,Hyderabad,May,2021
1822,Apple,4,256,6.61,389,4141,Android,4.2,102,39678,,Vijayawada,March,2024
1823,Apple,4,128,6.63,910,3592,iOS,4.9,417,379470,94867.5,Ahmedabad,February,2023
1824,Apple,6,512,7.06,955,4605,Android,4.6,92,87860,21965,Indore,April,2022
1825,Huawei,6,512,6.04,1035,3114,Android,3.3,215,222525,55631.25,Hyderabad,June,2024
1826,Apple,4,256,5.18,332,5310,Android,3.3,91,30212,7553,Delhi,February,2024
1827,Google,6,1024,5.68,254,4677,iOS,3.2,429,108966,27241.5,Mumbai,July,2023
1828,OnePlus,16,256,7.45,709,4445,Android,4.5,225,159525,39881.25,Hyderabad,February,2024
1829,Samsung,12,1024,6.49,869,3206,Android,4.4,116,100804,25201,Nagpur,September,2022
1830,Xiaomi,12,1024,6.77,609,5350,Android,5,115,70035,,Thiruvananthapuram,March,2020
1831,Google,4,256,5.02,1434,3111,Android,4,449,643866,160966.5,Bhopal,November,2024
1832,Samsung,8,64,6.3,1186,4440,Android,4.7,132,156552,39138,Pune,April,2023
1833,Google,4,512,5.09,933,4882,Android,4.2,399,372267,93066.75,Patna,September,2020
1834,Google,6,1024,6.42,1338,3184,Android,4.7,154,206052,51513,Bhopal,June,2022
1835,Xiaomi,8,1024,7.3,458,4764,Android,4.4,449,205642,51410.5,Mumbai,August,2024
1836,OnePlus,6,64,7.42,1345,3900,Android,4.3,336,451920,112980,Jaipur,October,2021
1837,Apple,16,128,6.35,,3220,Android,4.1,423,,52663.5,Thiruvananthapuram,December,2020
1838,Huawei,6,64,6.15,,4467,Android,4.4,235,178600,44650,Chennai,March,2023
1839,OnePlus,16,64,7.36,496,4093,Android,3.8,333,165168,41292,Patna,January,2020
1840,Huawei,16,1024,6.68,561,5945,Android,3.2,53,29733,7433.25,Ahmedabad,August,2020
1841,Xiaomi,6,512,5.16,788,5669,Android,3.1,187,147356,36839,Surat,August,2021
1842,Xiaomi,6,64,6.16,326,5474,Android,4,228,74328,18582,Chandigarh,July,2024
1843,Xiaomi,16,128,5.6,396,5691,Android,4.2,286,113256,28314,Mysore,March,2022
1844,Samsung,8,256,6.17,420,5615,Android,3.2,67,28140,7035,Vijayawada,November,2023
1845,Huawei,16,64,6.14,1194,5012,Android,3.6,352,420288,105072,Chandigarh,October,2023
1846,OnePlus,12,64,6.46,290,,Android,3.6,465,134850,33712.5,Lucknow,December,2020
1847,OnePlus,16,128,5.89,610,3600,Android,4.1,463,282430,70607.5,Pune,February,2021
1848,Google,8,512,5.41,207,,Android,3.6,469,97083,24270.75,Ahmedabad,September,2021
1849,Google,12,64,6.26,743,3503,Android,3.2,58,,10773.5,Surat,February,2021
1850,Google,4,64,7.08,667,5178,iOS,3.3,469,312823,78205.75,Patna,June,2024
1851,Xiaomi,4,512,6.66,519,3217,Android,3.3,78,40482,10120.5,Coimbatore,March,2021
1852,OnePlus,8,128,5.85,468,5735,Android,4.7,193,90324,22581,Coimbatore,October,2023
1853,Huawei,16,64,7.34,1414,5218,Android,3.6,397,561358,140339.5,Patna,December,2020
1854,Xiaomi,6,512,7.28,260,4498,iOS,4.4,198,51480,12870,Surat,August,2023
1855,Samsung,8,64,5.52,1487,3611,Android,4.1,113,168031,42007.75,Bhopal,August,2020
1856,Google,12,256,5.1,996,4152,Android,5,416,414336,103584,Coimbatore,March,2021
1857,Xiaomi,12,1024,6.85,,,Android,3.5,499,657682,164420.5,Bangalore,April,2021
1858,Xiaomi,4,256,7.07,752,4204,iOS,3.3,429,322608,80652,Bangalore,November,2023
1859,Samsung,12,64,7.42,1125,3245,iOS,3.1,236,265500,66375,Pune,October,2024
1860,Apple,8,128,7.22,860,3143,iOS,3.5,415,356900,89225,Nagpur,October,2020
1861,OnePlus,12,1024,6.5,915,3367,Android,4.4,276,252540,63135,Kolkata,January,2023
1862,Huawei,8,256,6.33,,4482,Android,3.2,167,163326,40831.5,Pune,September,2022
1863,Apple,6,512,5.07,393,5265,Android,3.5,461,181173,45293.25,Kolkata,June,2024
1864,Google,4,128,5.62,681,3615,Android,4.7,488,332328,83082,Thiruvananthapuram,November,2024
1865,Xiaomi,12,256,6.15,1419,4881,Android,4.2,405,574695,143673.75,Vijayawada,January,2021
1866,Samsung,8,512,6.57,1054,4588,Android,3.1,303,319362,79840.5,Jaipur,March,2020
1867,Samsung,16,64,6.39,1472,5489,Android,3.1,80,117760,29440,Lucknow,January,2020
1868,OnePlus,4,512,6.86,697,5888,Android,3.1,210,146370,36592.5,Pune,July,2023
1869,Apple,6,256,5.7,411,,Android,4.9,264,108504,27126,Coimbatore,August,2021
1870,OnePlus,8,256,6.41,864,3875,Android,4.7,493,425952,106488,Jaipur,August,2022
1871,Xiaomi,6,64,5.22,869,4685,iOS,4.7,218,189442,47360.5,Kolkata,April,2022
1872,OnePlus,6,512,6.03,420,,Android,4.8,130,54600,13650,Chennai,March,2024
1873,Huawei,12,512,6.88,472,5809,iOS,4,95,44840,,Indore,December,2021
1874,Samsung,12,64,6.73,1377,3944,Android,3.5,98,134946,33736.5,Indore,June,2020
1875,Samsung,8,512,7.48,1472,3922,Android,3.8,498,733056,183264,Hyderabad,August,2020
1876,Google,16,64,5.69,478,5982,Android,4.4,347,165866,41466.5,Nagpur,April,2023
1877,Google,8,128,6.25,1015,4746,Android,4.8,456,462840,115710,Vijayawada,October,2023
1878,Xiaomi,16,256,5.82,475,,Android,3.9,417,198075,49518.75,Pune,June,2024
1879,Huawei,6,128,6.1,1204,5853,Android,4.1,332,399728,,Hyderabad,February,2020
1880,Apple,4,1024,7.14,713,4687,Android,4.9,465,331545,82886.25,Coimbatore,February,2024
1881,OnePlus,8,1024,6.71,1311,4559,Android,3.2,137,179607,44901.75,Patna,March,2024
1882,Xiaomi,8,1024,7.21,1122,5811,iOS,4.7,170,190740,47685,Hyderabad,December,2021
1883,Google,16,64,5.51,841,4083,Android,3.3,52,43732,10933,Nagpur,March,2024
1884,OnePlus,6,512,7.18,704,3433,Android,4,365,256960,64240,Bhopal,December,2024
1885,Google,6,128,5.15,789,5926,iOS,3.4,276,217764,54441,Jaipur,June,2022
1886,OnePlus,16,128,7.22,971,4089,Android,4.2,128,124288,31072,Mumbai,November,2024
1887,Apple,6,128,5.82,1464,5957,Android,4.1,194,284016,71004,Jaipur,December,2022
1888,Xiaomi,12,128,5.79,939,5612,Android,3.8,291,273249,68312.25,Mysore,May,2020
1889,OnePlus,4,1024,6.28,874,4951,iOS,4.7,81,70794,17698.5,Pune,January,2023
1890,Huawei,8,128,7.35,1459,5153,iOS,4.3,312,455208,113802,Chennai,May,2023
1891,Samsung,4,512,5.12,1213,3095,Android,4.4,260,315380,78845,Coimbatore,March,2024
1892,Huawei,8,1024,5.88,327,3167,iOS,3.3,120,39240,9810,Nagpur,July,2024
1893,Huawei,12,128,7.14,702,5089,Android,4.8,433,303966,75991.5,Indore,May,2020
1894,Samsung,6,64,5.99,1423,4902,Android,3.3,246,350058,87514.5,Patna,April,2021
1895,Huawei,16,256,5.5,1101,5151,Android,3.4,107,117807,29451.75,Indore,July,2024
1896,OnePlus,12,256,6.06,742,4868,Android,3.3,473,350966,87741.5,Bhopal,July,2021
1897,OnePlus,4,256,5.96,691,5567,Android,3.9,161,,27812.75,Bhopal,June,2020
1898,OnePlus,16,1024,7.29,1244,4998,Android,4.8,97,120668,30167,Thiruvananthapuram,March,2024
1899,Samsung,6,128,6.9,1457,5329,iOS,3.5,484,705188,176297,Patna,July,2021
1900,Huawei,12,1024,6.26,913,,Android,3.7,234,213642,53410.5,Mysore,February,2021
1901,Samsung,16,512,7.47,990,4133,iOS,4.7,416,411840,102960,Surat,October,2022
1902,OnePlus,12,64,6.16,615,5010,Android,4.2,376,231240,57810,Patna,May,2021
1903,Huawei,12,64,5.15,347,3748,iOS,4.5,214,74258,18564.5,Ahmedabad,January,2021
1904,Huawei,6,256,5.66,1169,4891,Android,3.4,264,308616,77154,Surat,September,2020
1905,Google,8,256,6.09,228,3830,Android,4.4,380,,21660,Chennai,August,2023
1906,Google,16,256,5.39,507,3048,iOS,3.5,379,192153,48038.25,Bhopal,September,2021
1907,Apple,6,128,7.37,361,3114,iOS,5,170,61370,15342.5,Mumbai,March,2022
1908,Xiaomi,12,512,6.92,1068,4178,Android,4.1,262,279816,,Surat,April,2020
1909,Google,6,512,5.67,1051,4672,iOS,4.4,360,378360,94590,Indore,May,2024
1910,Samsung,8,512,6.48,260,5550,Android,3.2,90,23400,5850,Bhopal,November,2023
1911,Google,16,512,6.8,324,3070,Android,3.5,402,130248,32562,Bangalore,January,2020
1912,Apple,8,256,7.35,1294,4359,Android,3.3,453,586182,146545.5,Chandigarh,February,2023
1913,Huawei,4,64,7.2,1037,3066,Android,3.8,338,350506,87626.5,Mysore,July,2021
1914,Apple,16,256,6.29,665,4516,Android,3.6,217,144305,36076.25,Vijayawada,December,2022
1915,Huawei,8,512,6.94,442,4673,Android,4.5,83,36686,9171.5,Patna,November,2023
1916,Huawei,12,256,6.41,1444,4777,Android,3.2,367,529948,132487,Jaipur,February,2023
1917,Xiaomi,16,512,6.38,672,3966,Android,4.5,324,217728,54432,Vijayawada,May,2022
1918,Google,16,1024,5.29,1158,5228,iOS,3.1,476,551208,137802,Thiruvananthapuram,May,2022
1919,Samsung,6,64,5.32,732,4789,Android,3.4,246,,45018,Jaipur,March,2023
1920,Samsung,12,1024,6.32,693,3612,Android,4.6,240,166320,41580,Kolkata,June,2022
1921,OnePlus,4,128,5.67,1098,4886,iOS,4.5,270,296460,74115,Hyderabad,March,2021
1922,Huawei,8,256,5.05,281,4622,Android,4,59,16579,4144.75,Lucknow,June,2023
1923,Samsung,6,128,6.81,1055,3696,Android,3.1,169,178295,44573.75,Patna,July,2022
1924,Xiaomi,8,256,5.08,1078,5650,Android,4.2,172,185416,46354,Bangalore,June,2022
1925,Huawei,4,1024,6.49,1122,5295,Android,3.8,296,332112,83028,Thiruvananthapuram,October,2021
1926,Xiaomi,4,512,6.35,211,,Android,3.6,409,86299,21574.75,Delhi,June,2023
1927,Samsung,16,512,7.42,1486,5406,Android,4.3,446,662756,165689,Hyderabad,April,2023
1928,Samsung,4,256,6.21,648,3248,Android,3.9,270,174960,43740,Mysore,March,2023
1929,OnePlus,8,512,5.16,1415,3637,Android,3.2,310,438650,109662.5,Jaipur,December,2022
1930,Samsung,12,1024,6.38,961,3949,Android,4.8,107,102827,,Thiruvananthapuram,July,2020
1931,Huawei,12,512,7.1,1337,4904,Android,4.6,364,486668,121667,Hyderabad,November,2023
1932,Huawei,16,1024,7.49,225,4111,Android,3.1,177,39825,9956.25,Hyderabad,October,2020
1933,Huawei,8,128,6.08,707,5710,Android,4.1,236,166852,41713,Kolkata,September,2024
1934,OnePlus,8,1024,5.8,261,3175,Android,3.2,254,66294,16573.5,Lucknow,April,2020
1935,OnePlus,4,64,7.27,428,3722,Android,4.7,135,57780,14445,Hyderabad,October,2021
1936,Samsung,8,64,5.48,806,5473,iOS,4.2,153,123318,30829.5,Kolkata,March,2021
1937,Apple,6,64,6.54,1258,3770,Android,3.3,192,241536,60384,Chandigarh,December,2023
1938,Apple,4,256,6.01,1090,4947,Android,3,254,276860,69215,Patna,May,2024
1939,OnePlus,6,256,5.1,960,3702,Android,3.1,178,170880,42720,Patna,February,2023
1940,Samsung,16,256,5.87,794,5128,Android,4,295,234230,58557.5,Nagpur,December,2022
1941,Apple,12,1024,5.66,1248,3926,Android,4.5,87,108576,,Patna,December,2022
1942,Samsung,16,256,6.72,1255,3137,Android,3.2,412,517060,129265,Indore,October,2024
1943,Samsung,12,128,7.37,1235,5517,Android,3.4,158,195130,48782.5,Chennai,April,2020
1944,Samsung,16,64,5.67,200,5397,Android,3.7,358,71600,17900,Mumbai,November,2021
1945,Google,8,1024,7.03,1359,4149,Android,3.4,101,137259,34314.75,Thiruvananthapuram,July,2021
1946,Huawei,6,64,5.14,1419,4940,iOS,3.8,50,70950,17737.5,Patna,September,2023
1947,Samsung,12,256,6.35,332,4891,iOS,4.1,60,19920,4980,Lucknow,June,2023
1948,Google,4,1024,5.18,285,4878,iOS,4.4,363,103455,25863.75,Pune,February,2022
1949,OnePlus,6,512,7.34,1403,4253,Android,4.9,284,398452,99613,Delhi,December,2024
1950,Apple,4,128,6.92,715,4483,Android,4.9,177,126555,31638.75,Thiruvananthapuram,December,2023
1951,Huawei,6,256,6.64,374,4368,Android,4.1,473,176902,44225.5,Ahmedabad,November,2021
1952,Apple,6,256,7.06,962,3309,Android,4.5,263,253006,63251.5,Coimbatore,January,2023
1953,Huawei,16,128,6.62,1244,4043,Android,4.9,493,613292,153323,Nagpur,March,2023
1954,Apple,12,128,7.42,1196,4670,iOS,3.2,292,349232,87308,Chennai,January,2023
1955,Huawei,12,512,6.78,1328,,Android,3,93,123504,30876,Indore,January,2024
1956,Apple,6,256,7.31,777,4583,Android,3.1,55,42735,10683.75,Chandigarh,April,2020
1957,Apple,8,256,6.29,248,4500,Android,4.1,205,50840,12710,Delhi,April,2021
1958,Apple,8,64,5.29,727,5316,Android,4.5,464,337328,84332,Ahmedabad,August,2022
1959,Apple,4,1024,6.32,344,3769,Android,3.7,57,19608,4902,Hyderabad,May,2024
1960,OnePlus,4,1024,5.32,961,3015,Android,4.1,54,51894,12973.5,Mysore,March,2023
1961,Samsung,16,64,6.48,1298,3605,Android,4,411,533478,133369.5,Chandigarh,July,2023
1962,Xiaomi,6,1024,6.21,1128,4381,Android,3.2,231,260568,65142,Thiruvananthapuram,January,2020
1963,Google,4,128,6.56,993,3812,Android,3.6,161,159873,39968.25,Surat,June,2023
1964,Xiaomi,4,1024,5.03,518,4990,Android,3,322,166796,41699,Hyderabad,March,2023
1965,Xiaomi,6,1024,5.49,1310,5529,Android,3.2,471,617010,154252.5,Ahmedabad,March,2020
1966,Huawei,16,64,6.23,897,3894,Android,4.6,314,281658,70414.5,Patna,January,2024
1967,Samsung,4,512,7.38,1046,4567,Android,4.7,261,273006,68251.5,Vijayawada,April,2020
1968,Huawei,16,1024,5.96,982,5316,Android,4.6,127,124714,31178.5,Surat,June,2023
1969,Samsung,12,1024,6.06,241,3413,Android,4.5,319,76879,,Bangalore,April,2022
1970,Samsung,16,512,6.79,1316,3024,Android,4.6,203,267148,66787,Jaipur,January,2024
1971,Apple,8,64,6.51,728,5004,Android,4.3,270,196560,49140,Lucknow,November,2021
1972,OnePlus,8,512,5.75,1488,3315,Android,4.3,418,621984,155496,Chandigarh,January,2020
1973,Apple,16,64,6.03,491,3570,Android,4.3,495,243045,60761.25,Indore,December,2024
1974,OnePlus,8,128,5.54,1168,3724,Android,4,396,462528,115632,Indore,August,2020
1975,Huawei,12,64,7.42,296,4849,iOS,3.7,74,21904,5476,Pune,January,2021
1976,OnePlus,6,128,5.33,1318,4299,iOS,4.5,469,618142,154535.5,Mysore,November,2023
1977,Huawei,8,128,5.93,273,4953,Android,3.6,403,110019,27504.75,Mumbai,February,2020
1978,Xiaomi,8,64,5.06,1291,3388,Android,4.1,257,331787,82946.75,Pune,July,2020
1979,Xiaomi,16,256,5.55,957,5769,Android,3.9,466,445962,111490.5,Jaipur,May,2023
1980,OnePlus,12,64,6.95,1300,3443,Android,3.6,52,67600,16900,Lucknow,June,2022
1981,OnePlus,6,1024,5.5,407,5744,Android,4.9,264,107448,26862,Thiruvananthapuram,March,2022
1982,Huawei,16,1024,5.2,1444,,Android,3.5,444,641136,160284,Bhopal,December,2022
1983,Apple,16,256,6.19,1485,5768,Android,3.6,161,239085,59771.25,Chandigarh,April,2021
1984,Huawei,12,128,5.02,,5415,Android,3.3,491,299019,74754.75,Coimbatore,January,2020
1985,Apple,6,256,5.21,530,4964,Android,4.6,241,127730,31932.5,Bhopal,May,2024
1986,Xiaomi,12,1024,7.02,543,5389,Android,4.2,451,244893,61223.25,Chandigarh,April,2020
1987,Samsung,6,256,6.93,1188,4828,Android,4.2,96,114048,28512,Jaipur,July,2022
1988,OnePlus,12,64,7.29,970,3303,Android,4.6,477,462690,115672.5,Vijayawada,September,2021
1989,Apple,16,256,7.14,273,3763,Android,3.7,270,,18427.5,Jaipur,October,2022
1990,Huawei,16,128,6.71,453,4973,iOS,3.4,236,,26727,Jaipur,July,2022
1991,Xiaomi,4,64,5.13,1158,,Android,3.4,99,114642,28660.5,Jaipur,October,2022
1992,Apple,8,512,6.96,1019,5159,iOS,4.5,246,250674,62668.5,Pune,October,2020
1993,Huawei,12,1024,7.11,1185,3877,Android,4.2,265,314025,,Coimbatore,March,2023
1994,OnePlus,4,1024,7,531,5977,Android,3.4,462,245322,61330.5,Hyderabad,May,2023
1995,OnePlus,8,256,6.27,946,3702,Android,3.3,270,,63855,Kolkata,October,2024
1996,Google,12,64,5.58,1035,5893,Android,3.2,429,444015,111003.75,Coimbatore,May,2020
1997,Samsung,6,512,7.11,654,3943,Android,4.3,139,90906,22726.5,Mysore,March,2021
1998,Google,8,64,6.82,1338,5326,Android,3,281,375978,93994.5,Jaipur,May,2021
1999,Xiaomi,16,1024,7.45,512,5429,Android,3,372,190464,47616,Kolkata,August,2020
2000,Apple,4,64,5.39,1217,5060,iOS,3.8,307,373619,93404.75,Jaipur,December,2023
